"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
6351,2013,11,20,14,12,12,13,13,NA,70.4718,11.5,1012.8,-9,0,"SSE",1,"Huairou"
6352,2013,11,20,15,9,13,20,16,200,68.544,10.6,1013.1,-8.7,0,"SW",0.7,"Huairou"
6353,2013,11,20,16,9,15,11,16,200,67.6872,8.2,1013.5,-8.8,0,"E",0.6,"Huairou"
6354,2013,11,20,17,18,29,16,31,300,48.4092,4.8,1014,-7.7,0,"WNW",1.1,"Huairou"
6355,2013,11,20,18,26,50,20,58,600,17.3502,3.2,1014.6,-7.6,0,"WNW",1.1,"Huairou"
6356,2013,11,20,19,72,83,17,64,1800,8.9964,1.7,1015.1,-7.9,0,"NNW",0.8,"Huairou"
6357,2013,11,20,20,56,55,14,42,1000,22.2768,1,1015.5,-6.1,0,"WNW",0.8,"Huairou"
6358,2013,11,20,21,41,41,11,36,900,25.9182,0.1,1016.4,-6.8,0,"WNW",1,"Huairou"
6359,2013,11,20,22,62,74,16,50,1600,13.7088,0.2,1016.6,-7.6,0,"W",1.1,"Huairou"
6360,2013,11,20,23,69,79,19,57,1400,4.284,-1.3,1016.9,-7.9,0,"WSW",0.5,"Huairou"
6361,2013,11,21,0,41,34,10,24,800,27.846,-1.9,1016.8,-6.6,0,"NNW",1,"Huairou"
6362,2013,11,21,1,33,27,8,23,700,29.1312,-1.9,1016.8,-6.8,0,"NW",1.5,"Huairou"
6363,2013,11,21,2,30,28,8,23,700,27.6318,-2.2,1016.8,-8.1,0,"NE",1.3,"Huairou"
6364,2013,11,21,3,26,24,5,18,600,31.2732,-2.8,1016.6,-6.8,0,"NW",1.1,"Huairou"
6365,2013,11,21,4,31,28,7,30,700,17.9928,-3.2,1017,-7.2,0,"WNW",1.3,"Huairou"
6366,2013,11,21,5,32,33,5,33,800,12.2094,-3.5,1017.1,-7.5,0,"WNW",1.3,"Huairou"
6367,2013,11,21,6,29,29,8,38,700,10.0674,-3.7,1017.5,-7.5,0,"NW",0.9,"Huairou"
6368,2013,11,21,7,28,32,6,30,1000,13.4946,-2.6,1018.2,-6.8,0,"WNW",1.3,"Huairou"
6369,2013,11,21,8,29,29,7,32,900,10.9242,2.6,1018.4,-6,0,"ESE",1,"Huairou"
6370,2013,11,21,9,37,62,34,46,1100,13.7088,5.3,1018.5,-5.7,0,"E",1.9,"Huairou"
6371,2013,11,21,10,47,74,51,52,900,18.4212,7.7,1018,-7.2,0,"SE",0.8,"Huairou"
6372,2013,11,21,11,37,54,39,39,800,34.9146,9.3,1017,-7,0,"ENE",0.7,"Huairou"
6373,2013,11,21,12,36,41,34,31,500,48.195,10.3,1016,-7.4,0,"E",1.2,"Huairou"
6374,2013,11,21,13,31,38,37,32,500,56.763,11.7,1015.3,-8.2,0,"SE",0.9,"Huairou"
6375,2013,11,21,14,23,24,36,30,400,59.1192,11.8,1015.1,-7.6,0,"SE",0.9,"Huairou"
6376,2013,11,21,15,22,31,33,34,500,59.976,10.7,1015.4,-7.6,0,"ESE",1,"Huairou"
6377,2013,11,21,16,27,38,21,33,400,59.976,7.8,1015.6,-7.1,0,"NW",0.7,"Huairou"
6378,2013,11,21,17,29,45,18,43,500,45.6246,4.9,1016,-6.7,0,"WNW",1.3,"Huairou"
6379,2013,11,21,18,56,84,14,72,1200,10.0674,3.6,1016.4,-6.7,0,"WNW",1.3,"Huairou"
6380,2013,11,21,19,86,93,16,70,1700,9.639,2,1016.8,-7.1,0,"NW",0.7,"Huairou"
6381,2013,11,21,20,62,63,13,49,1000,20.7774,1.1,1017.1,-6.5,0,"NE",1,"Huairou"
6382,2013,11,21,21,47,47,11,36,800,29.7738,0.6,1017.7,-5.9,0,"W",0.6,"Huairou"
6383,2013,11,21,22,60,60,25,47,1100,17.5644,-0.7,1017.8,-6.5,0,"NW",0.9,"Huairou"
6384,2013,11,21,23,70,79,25,60,1400,4.7124,-1,1017.9,-6.4,0,"NNE",0.7,"Huairou"
6385,2013,11,22,0,64,58,12,38,1100,17.7786,-1.5,1017.7,-7.2,0,"W",0.6,"Huairou"
6386,2013,11,22,1,52,49,11,33,1000,20.349,-1.9,1017.9,-6.5,0,"NW",0.7,"Huairou"
6387,2013,11,22,2,51,47,8,31,900,20.7774,-2.5,1017.9,-6.7,0,"NW",1.2,"Huairou"
6388,2013,11,22,3,52,51,8,37,1100,12.4236,-3.1,1017.5,-6.9,0,"WNW",0.7,"Huairou"
6389,2013,11,22,4,47,42,7,30,1000,17.3502,-3,1017.3,-7,0,"NW",0.6,"Huairou"
6390,2013,11,22,5,46,45,6,33,900,13.7088,-3.5,1017.3,-7,0,"NW",1,"Huairou"
6391,2013,11,22,6,40,41,20,46,1000,5.1408,-3.5,1017.2,-7,0,"WNW",1,"Huairou"
6392,2013,11,22,7,34,38,16,52,900,2.3562,-2.4,1017.7,-6.6,0,"WNW",0.7,"Huairou"
6393,2013,11,22,8,38,50,23,49,1400,4.7124,2.2,1017.5,-5.7,0,"ESE",0.7,"Huairou"
6394,2013,11,22,9,42,55,51,48,1100,10.71,5.6,1017,-6,0,"E",1,"Huairou"
6395,2013,11,22,10,42,74,34,44,800,20.9916,8,1016.3,-6.9,0,"E",1.1,"Huairou"
6396,2013,11,22,11,50,73,47,44,800,NA,10,1015.2,-7.7,0,"ESE",1.3,"Huairou"
6397,2013,11,22,12,41,63,42,40,600,23.7762,11.9,1014,-7,0,"SSW",0.9,"Huairou"
6398,2013,11,22,13,44,58,58,49,700,30.8448,12.2,1013.2,-7.8,0,"SSW",0.7,"Huairou"
6399,2013,11,22,14,48,55,32,48,600,19.9206,11.9,1012.6,-7,0,"S",0.8,"Huairou"
6400,2013,11,22,15,59,68,34,51,700,13,11.6,1012.3,-7.3,0,"NW",0.8,"Huairou"
6401,2013,11,22,16,61,74,33,61,800,8,8.1,1012.4,-6.1,0,"WNW",1,"Huairou"
6402,2013,11,22,17,70,86,41,84,900,9,5.4,1012.8,-6.5,0,"WNW",1.2,"Huairou"
6403,2013,11,22,18,79,120,33,106,1900,114,3.9,1013.2,-6.4,0,"WNW",0.8,"Huairou"
6404,2013,11,22,19,138,156,30,98,2600,91,2.9,1013.1,-6,0,"NW",0.8,"Huairou"
6405,2013,11,22,20,117,120,30,93,1900,41,1.9,1013.4,-4.8,0,"WNW",0.9,"Huairou"
6406,2013,11,22,21,114,113,29,88,1800,33,1.5,1013.2,-5.7,0,"WNW",1.2,"Huairou"
6407,2013,11,22,22,107,106,23,82,1900,34,1,1013.3,-5.7,0,"WNW",1,"Huairou"
6408,2013,11,22,23,101,98,24,82,1700,23,0.6,1013.1,-5.9,0,"WNW",0.8,"Huairou"
6409,2013,11,23,0,105,104,20,80,1700,19,0.2,1012.6,-5.8,0,"SW",0.7,"Huairou"
6410,2013,11,23,1,102,97,22,82,1600,16,-0.6,1012.7,-4.7,0,"WNW",0.7,"Huairou"
6411,2013,11,23,2,106,101,21,82,1600,20,-1.2,1012.7,-4.9,0,"WNW",0.7,"Huairou"
6412,2013,11,23,3,99,96,22,84,1500,24,-1.5,1012.1,-5.5,0,"NE",0.5,"Huairou"
6413,2013,11,23,4,94,94,17,84,1700,330,-1.8,1012.1,-5.1,0,"NNW",0.6,"Huairou"
6414,2013,11,23,5,98,98,18,85,1800,32,-2.1,1012.2,-5.6,0,"NW",0.9,"Huairou"
6415,2013,11,23,6,108,112,16,87,1800,54,-2.2,1012,-5.7,0,"ESE",0.5,"Huairou"
6416,2013,11,23,7,109,111,15,91,2000,59,-1.9,1012.7,-5.2,0,"NW",1.2,"Huairou"
6417,2013,11,23,8,113,127,22,89,2100,133,1.7,1013,-4.4,0,"ENE",0.6,"Huairou"
6418,2013,11,23,9,126,157,46,94,2200,154,5.9,1012.6,-4.3,0,"ESE",1,"Huairou"
6419,2013,11,23,10,133,160,57,91,1900,148,8.9,1011.7,-4.7,0,"ENE",1.1,"Huairou"
6420,2013,11,23,11,114,118,67,76,1500,79,11.3,1010.4,-5.7,0,"ESE",1.5,"Huairou"
6421,2013,11,23,12,110,120,68,77,1300,64,12.6,1009.8,-5.9,0,"ESE",1.4,"Huairou"
6422,2013,11,23,13,81,97,62,59,1000,29,14.3,1009.1,-6.6,0,"ESE",1.3,"Huairou"
6423,2013,11,23,14,61,80,54,57,800,27,13.3,1009,-6.3,0,"E",1.1,"Huairou"
6424,2013,11,23,15,54,64,48,51,700,16,13.1,1009,-7.1,0,"E",1.3,"Huairou"
6425,2013,11,23,16,49,65,36,51,700,8,9.5,1009.7,-5.6,0,"WNW",0.7,"Huairou"
6426,2013,11,23,17,53,85,53,71,900,16,7.2,1009.8,-6.2,0,"WNW",1.7,"Huairou"
6427,2013,11,23,18,71,113,40,95,1600,118,6.5,1010,-6.2,0,"WNW",1.3,"Huairou"
6428,2013,11,23,19,97,121,31,87,2000,64,4.8,1010,-5.9,0,"WSW",0.6,"Huairou"
6429,2013,11,23,20,97,113,28,82,2200,102,3.4,1010.2,-4.6,0,"NE",0.5,"Huairou"
6430,2013,11,23,21,178,223,37,103,4300,444,2.7,1010.8,-5.5,0,"WNW",0.7,"Huairou"
6431,2013,11,23,22,158,182,42,94,3700,362,2.8,1011.1,-5.4,0,"SE",0.5,"Huairou"
6432,2013,11,23,23,97,94,18,59,2500,52,1.7,1010.9,-5,0,"NNE",1.2,"Huairou"
6433,2013,11,24,0,76,70,17,52,1700,24,2.5,1010.7,-4.9,0,"WNW",1,"Huairou"
6434,2013,11,24,1,75,63,25,54,1700,16,2.1,1009.9,-4.6,0,"N",0.6,"Huairou"
6435,2013,11,24,2,65,55,21,52,1500,28,1.7,1009.6,-4.6,0,"NNW",0.8,"Huairou"
6436,2013,11,24,3,65,61,19,62,1700,48,1.9,1009.4,-4.8,0,"SSE",0.8,"Huairou"
6437,2013,11,24,4,45,53,20,62,1100,36,2.7,1009.1,-4.1,0,"SW",0.6,"Huairou"
6438,2013,11,24,5,42,44,19,57,900,19,3.2,1008.6,-4.1,0,"NNW",0.6,"Huairou"
6439,2013,11,24,6,35,42,33,62,1100,20,3.3,1008.5,-2.9,0,"E",0.5,"Huairou"
6440,2013,11,24,7,40,58,33,59,1100,32,3.8,1008.4,-3.7,0,"NE",0.6,"Huairou"
6441,2013,11,24,8,37,69,27,59,1100,67,4.6,1008.2,-4.2,0,"SE",0.5,"Huairou"
6442,2013,11,24,9,45,110,37,58,1100,39,5.8,1007.7,-2.8,0,"WSW",0.6,"Huairou"
6443,2013,11,24,10,61,124,48,70,1400,71.5428,6.8,1007.1,-3.7,0,"E",0.6,"Huairou"
6444,2013,11,24,11,102,173,48,76,1700,153.3672,8.5,1006,-6.1,0,"ESE",0.8,"Huairou"
6445,2013,11,24,12,114,211,66,81,1900,180.999,9.4,1005,-10.7,0,"WNW",2.2,"Huairou"
6446,2013,11,24,13,53,145,6,9,300,2.7846,9.6,1003.9,-11.1,0,"W",1.6,"Huairou"
6447,2013,11,24,14,45,160,2,8,300,2.3562,9.7,1003.4,-11,0,"NW",0.9,"Huairou"
6448,2013,11,24,15,47,170,2,9,300,1.4994,9.2,1003.2,-11.5,0,"NW",0.8,"Huairou"
6449,2013,11,24,16,48,160,15,17,300,2.142,7.8,1003.2,-11,0,"E",0.5,"Huairou"
6450,2013,11,24,17,56,174,46,42,500,3.8556,4.4,1003.6,-9.4,0,"NW",1,"Huairou"
6451,2013,11,24,18,50,178,20,62,900,55.4778,4.7,1003.8,-11,0,"NW",1.8,"Huairou"
6452,2013,11,24,19,72,197,24,66,1400,78.8256,6.6,1004,-10.2,0,"NW",1.3,"Huairou"
6453,2013,11,24,20,79,148,11,46,1100,13.0662,7.6,1004.3,-10.2,0,"W",2.9,"Huairou"
6454,2013,11,24,21,34,72,5,14,500,0.6426,6.3,1004.8,-10.5,0,"NW",1.7,"Huairou"
6455,2013,11,24,22,11,29,2,4,200,NA,5.4,1005.3,-10.4,0,"WNW",1.8,"Huairou"
6456,2013,11,24,23,6,22,2,4,200,NA,4.5,1005.6,-10.4,0,"WNW",1,"Huairou"
6457,2013,11,25,0,8,15,2,3,200,NA,3.2,1005.4,-9.5,0,"W",1.4,"Huairou"
6458,2013,11,25,1,10,12,2,3,200,NA,3.1,1005.9,-10.9,0,"N",1,"Huairou"
6459,2013,11,25,2,7,9,2,3,200,NA,2.4,1006.4,-10.5,0,"NW",1.1,"Huairou"
6460,2013,11,25,3,7,15,7,8,300,NA,1.6,1006.8,-10,0,"NNW",0.8,"Huairou"
6461,2013,11,25,4,8,23,7,8,300,NA,1.9,1007.4,-12,0,"W",2.5,"Huairou"
6462,2013,11,25,5,12,22,8,14,400,0.4284,1.7,1007.9,-12.9,0,"WNW",2.2,"Huairou"
6463,2013,11,25,6,5,6,3,5,200,NA,1,1009,-13.9,0,"WNW",1.4,"Huairou"
6464,2013,11,25,7,3,6,3,8,300,0.4284,1.8,1009.9,-14.8,0,"N",1.3,"Huairou"
6465,2013,11,25,8,7,11,4,21,400,3.8556,3.4,1010.7,-14.8,0,"SE",2.5,"Huairou"
6466,2013,11,25,9,7,35,10,15,400,5.7834,4.9,1011,-15.1,0,"S",1.4,"Huairou"
6467,2013,11,25,10,14,36,27,28,500,16.7076,5.5,1010.1,-14.6,0,"W",3.5,"Huairou"
6468,2013,11,25,11,6,6,2,6,300,2.142,5.7,1009.1,-15,0,"WNW",2,"Huairou"
6469,2013,11,25,12,3,9,2,5,300,NA,6.4,1008,-15,0,"WNW",2.6,"Huairou"
6470,2013,11,25,13,5,6,4,5,300,70.4718,7.6,1007.3,-15.3,0,"WSW",1.2,"Huairou"
6471,2013,11,25,14,3,6,6,5,300,73.4706,7.5,1007.1,-16.8,0,"W",2.9,"Huairou"
6472,2013,11,25,15,3,6,2,5,300,77.9688,6.7,1007.5,-16.7,0,"W",2.6,"Huairou"
6473,2013,11,25,16,4,7,3,6,300,78.183,5.2,1007.9,-17.3,0,"WNW",2.1,"Huairou"
6474,2013,11,25,17,3,11,2,8,300,76.4694,3.7,1008.3,-17.2,0,"W",0.7,"Huairou"
6475,2013,11,25,18,10,24,3,20,400,60.1902,1.2,1008.6,-15.3,0,"W",1.3,"Huairou"
6476,2013,11,25,19,14,32,3,47,600,26.5608,-0.6,1008.7,-15.3,0,"WNW",1,"Huairou"
6477,2013,11,25,20,50,48,12,42,1500,26.5608,-1.8,1008.6,-14.9,0,"SE",0.6,"Huairou"
6478,2013,11,25,21,32,26,7,22,900,44.7678,-2.7,1008.5,-11.2,0,"WNW",0.7,"Huairou"
6479,2013,11,25,22,26,18,6,22,800,43.4826,-3.6,1008.3,-11.3,0,"W",1,"Huairou"
6480,2013,11,25,23,21,20,5,17,800,44.1252,-3.7,1008.2,-12.4,0,"WNW",1,"Huairou"
6481,2013,11,26,0,17,15,3,14,700,45.1962,-3.8,1007.8,-12.2,0,"W",0.8,"Huairou"
6482,2013,11,26,1,27,25,25,32,1100,26.1324,-4.7,1008.3,-13.3,0,"WNW",0.7,"Huairou"
6483,2013,11,26,2,29,29,7,20,900,33.4152,-4.6,1008.4,-12.7,0,"NW",1,"Huairou"
6484,2013,11,26,3,18,13,6,11,600,43.911,2.2,1008.3,-17.4,0,"WNW",2.6,"Huairou"
6485,2013,11,26,4,25,21,19,11,800,25.9182,2.1,1008.4,-18,0,"WNW",2.1,"Huairou"
6486,2013,11,26,5,5,6,3,2,200,80.1108,1.5,1008.4,-18,0,"W",1.5,"Huairou"
6487,2013,11,26,6,5,6,3,2,200,77.7546,0.5,1008.8,-17.3,0,"SE",0.7,"Huairou"
6488,2013,11,26,7,3,11,2,8,300,68.544,0.2,1009.7,-17.1,0,"NE",0.9,"Huairou"
6489,2013,11,26,8,6,13,2,16,300,58.2624,2.6,1010.2,-15.5,0,"E",1,"Huairou"
6490,2013,11,26,9,6,19,4,11,300,67.0446,3.6,1010.1,-14.6,0,"ENE",1.3,"Huairou"
6491,2013,11,26,10,39,85,45,42,900,33.8436,4.6,1009.6,-15.3,0,"SE",1.5,"Huairou"
6492,2013,11,26,11,24,34,34,28,500,48.4092,6.2,1008.8,-17.1,0,"NW",1.5,"Huairou"
6493,2013,11,26,12,13,7,12,13,300,69.8292,5.7,1007.9,-18.2,0,"WNW",3.3,"Huairou"
6494,2013,11,26,13,3,6,4,5,200,79.254,5.9,1007.5,-20.5,0,"WNW",2.9,"Huairou"
6495,2013,11,26,14,7,6,3,5,200,83.1096,6.1,1007.5,-21.3,0,"WNW",2.9,"Huairou"
6496,2013,11,26,15,4,9,1,5,200,86.9652,4.8,1008.3,-22.3,0,"WNW",3.2,"Huairou"
6497,2013,11,26,16,4,26,2,6,200,85.4658,3.4,1009.3,-23.4,0,"NW",3.9,"Huairou"
6498,2013,11,26,17,4,34,1,8,300,82.6812,2.1,1010.6,-24.4,0,"NW",4.4,"Huairou"
6499,2013,11,26,18,7,36,2,7,300,83.3238,1,1012.1,-22.8,0,"NW",3.7,"Huairou"
6500,2013,11,26,19,8,77,1,4,300,85.0374,-0.5,1013.8,-22.6,0,"WNW",4,"Huairou"
6501,2013,11,26,20,3,55,2,3,200,83.9664,-1.3,1014.8,-23.3,0,"NW",3.9,"Huairou"
6502,2013,11,26,21,3,50,1,2,200,86.3226,-2,1015.6,-22.6,0,"WNW",3.4,"Huairou"
6503,2013,11,26,22,5,37,2,2,200,84.8232,-2.5,1016.1,-23.6,0,"WNW",3.8,"Huairou"
6504,2013,11,26,23,3,36,1,NA,200,88.4646,-3,1016.1,-23.4,0,"W",2.3,"Huairou"
6505,2013,11,27,0,3,11,1,NA,200,88.893,-3.2,1016,-22.5,0,"WNW",3,"Huairou"
6506,2013,11,27,1,3,11,1,NA,200,87.822,-3.6,1015.8,-22.3,0,"WNW",3,"Huairou"
6507,2013,11,27,2,5,13,1,NA,300,85.8942,-3.9,1015.9,-22.6,0,"WNW",2.8,"Huairou"
6508,2013,11,27,3,3,17,1,NA,300,84.3948,-4.1,1016,-23.2,0,"WNW",3,"Huairou"
6509,2013,11,27,4,3,7,2,NA,300,82.2528,-4.4,1016.2,-23,0,"WNW",2.7,"Huairou"
6510,2013,11,27,5,3,12,1,NA,100,79.8966,-4.7,1016.5,-22.7,0,"WNW",3,"Huairou"
6511,2013,11,27,6,6,13,1,NA,200,78.6114,-5.1,1017.1,-23.1,0,"WNW",2.2,"Huairou"
6512,2013,11,27,7,6,16,1,2,300,74.3274,-4.9,1017.9,-23.9,0,"WNW",1.9,"Huairou"
6513,2013,11,27,8,4,15,1,4,300,70.686,-4.3,1018.6,-24,0,"WNW",3.4,"Huairou"
6514,2013,11,27,9,3,17,1,3,300,70.9002,-3.5,1018.9,-24.5,0,"WNW",3,"Huairou"
6515,2013,11,27,10,3,15,1,NA,300,71.757,-2.7,1018.9,-25.1,0,"WNW",2.9,"Huairou"
6516,2013,11,27,11,3,6,1,2,200,71.1144,-2.3,1017.8,-26.3,0,"WNW",5,"Huairou"
6517,2013,11,27,12,3,6,1,2,300,72.1854,-0.9,1017.6,-25.1,0,"NW",2.9,"Huairou"
6518,2013,11,27,13,7,12,1,NA,300,74.1132,-1.1,1017.3,-26.1,0,"WNW",3.3,"Huairou"
6519,2013,11,27,14,7,12,1,NA,NA,74.5416,-1,1016.9,-26.9,0,"NNW",3.3,"Huairou"
6520,2013,11,27,15,5,34,1,2,200,76.4694,-1.1,1017.3,-26.1,0,"WNW",2.4,"Huairou"
6521,2013,11,27,16,7,38,2,3,300,76.2552,-2.1,1017.9,-26.1,0,"WNW",2.3,"Huairou"
6522,2013,11,27,17,4,36,1,4,300,76.4694,-2.5,1018.6,-27.2,0,"W",2.9,"Huairou"
6523,2013,11,27,18,5,29,1,4,300,78.183,-2.8,1018.9,-26.7,0,"W",3.3,"Huairou"
6524,2013,11,27,19,3,41,1,2,200,79.6824,-3.1,1019.1,-26.9,0,"WNW",3.2,"Huairou"
6525,2013,11,27,20,6,43,1,NA,300,79.8966,-3.6,1019.4,-27.3,0,"W",2.1,"Huairou"
6526,2013,11,27,21,4,25,1,NA,300,79.254,-4.8,1019.7,-26.8,0,"WSW",1.3,"Huairou"
6527,2013,11,27,22,3,15,1,NA,300,77.112,-4.4,1019.6,-26.5,0,"W",1.5,"Huairou"
6528,2013,11,27,23,3,10,1,NA,300,76.2552,-4.2,1019.7,-25.7,0,"W",1.4,"Huairou"
6529,2013,11,28,0,3,6,1,NA,300,77.112,-5.1,1019,-24.6,0,"W",1.7,"Huairou"
6530,2013,11,28,1,3,6,1,NA,300,75.6126,-4.8,1018.8,-23.8,0,"W",1.8,"Huairou"
6531,2013,11,28,2,4,6,1,NA,300,74.5416,-6.3,1018.6,-23.6,0,"NNW",0.9,"Huairou"
6532,2013,11,28,3,3,6,1,NA,300,74.1132,-7.4,1018.3,-23.2,0,"N",1,"Huairou"
6533,2013,11,28,4,6,6,6,11,500,57.4056,-8.5,1018.1,-20.3,0,"WNW",0.8,"Huairou"
6534,2013,11,28,5,16,6,16,36,800,23.1336,-9.5,1018.3,-19.8,0,"WSW",0.7,"Huairou"
6535,2013,11,28,6,15,6,22,48,1000,6.8544,-9.7,1018.8,-18.9,0,"WSW",0.6,"Huairou"
6536,2013,11,28,7,18,16,39,51,1300,3.8556,-7.8,1019.3,-18.8,0,"NW",0.8,"Huairou"
6537,2013,11,28,8,28,32,33,49,1200,9.8532,-2,1019.1,-19.9,0,"ESE",0.9,"Huairou"
6538,2013,11,28,9,44,58,59,49,1500,17.3502,-1.2,1018.6,-20.8,0,"ENE",1.3,"Huairou"
6539,2013,11,28,10,14,8,19,14,600,59.7618,0.3,1017.9,-21.3,0,"ENE",1.7,"Huairou"
6540,2013,11,28,11,23,28,48,27,800,49.9086,3.2,1016.3,-22.7,0,"SE",1.3,"Huairou"
6541,2013,11,28,12,21,12,38,21,700,61.2612,4.8,1015.5,-23.3,0,"ESE",1.4,"Huairou"
6542,2013,11,28,13,16,16,44,21,600,67.473,5.4,1014.6,-22.8,0,"ENE",1.2,"Huairou"
6543,2013,11,28,14,11,15,29,21,700,68.544,5.2,1014.1,-22,0,"ESE",1.3,"Huairou"
6544,2013,11,28,15,21,26,37,28,500,60.8328,6.5,1014.2,-19.2,0,"NW",1.6,"Huairou"
6545,2013,11,28,16,19,42,31,31,600,53.7642,4.7,1014.3,-19.8,0,"WSW",1.3,"Huairou"
6546,2013,11,28,17,8,25,5,11,300,76.6836,4.6,1014.2,-15.9,0,"W",1.4,"Huairou"
6547,2013,11,28,18,8,25,5,16,400,69.615,4.6,1014.3,-14.8,0,"W",1.6,"Huairou"
6548,2013,11,28,19,5,26,5,13,400,72.6138,1.7,1014.6,-15.8,0,"NNE",1.4,"Huairou"
6549,2013,11,28,20,7,23,5,10,400,76.6836,0.2,1014.9,-16.6,0,"NE",1,"Huairou"
6550,2013,11,28,21,52,68,43,49,1600,32.3442,-0.4,1015,-16.3,0,"SE",0.6,"Huairou"
6551,2013,11,28,22,94,117,60,68,2000,6.426,-2.1,1015.1,-16.3,0,"S",0.7,"Huairou"
6552,2013,11,28,23,71,92,49,62,1800,4.9266,-2.4,1014.8,-14.2,0,"W",0.7,"Huairou"
6553,2013,11,29,0,60,74,35,60,1900,4.4982,-2.8,1014.6,-14.5,0,"NNE",0.6,"Huairou"
6554,2013,11,29,1,59,70,40,56,1800,3.6414,-2.7,1014.3,-14.2,0,"NW",0.9,"Huairou"
6555,2013,11,29,2,48,49,23,50,1400,4.4982,-3.4,1014.3,-13.7,0,"WNW",0.9,"Huairou"
6556,2013,11,29,3,40,47,21,43,1300,5.9976,-4.8,1014,-13.4,0,"SSE",0.6,"Huairou"
6557,2013,11,29,4,33,27,17,43,1200,18.4212,-5.3,1014,-12.9,0,"NE",0.7,"Huairou"
6558,2013,11,29,5,26,24,45,40,800,16.2792,-5.6,1013.9,-12.8,0,"NNE",0.9,"Huairou"
6559,2013,11,29,6,22,26,29,40,1000,16.7076,-5.1,1013.4,-12.8,0,"E",0.7,"Huairou"
6560,2013,11,29,7,23,37,16,56,1000,3.6414,-3.1,1013.9,-12.1,0,"NNE",0.5,"Huairou"
6561,2013,11,29,8,30,63,18,62,1400,4.7124,0.4,1013.7,-10.2,0,"SE",0.6,"Huairou"
6562,2013,11,29,9,38,61,42,54,1200,13.0662,4.3,1013.2,-12.2,0,"ESE",0.9,"Huairou"
6563,2013,11,29,10,37,65,75,55,1000,19.4922,6,1012.2,-11.6,0,"ESE",0.8,"Huairou"
6564,2013,11,29,11,84,95,140,61,1200,27.4176,8.9,1010.4,-11.2,0,"SE",1.4,"Huairou"
6565,2013,11,29,12,65,87,102,74,1300,31.059,11.5,1009.1,-12.1,0,"WSW",2.8,"Huairou"
6566,2013,11,29,13,26,30,39,27,500,63.8316,12.6,1008.1,-12.6,0,"SW",2.3,"Huairou"
6567,2013,11,29,14,15,16,28,19,400,72.6138,13.3,1007.2,-12.8,0,"WSW",1.1,"Huairou"
6568,2013,11,29,15,13,11,22,20,300,73.899,12.1,1007,-13,0,"WSW",1.7,"Huairou"
6569,2013,11,29,16,14,21,23,22,300,72.3996,9.1,1007.2,-12.7,0,"WSW",1.8,"Huairou"
6570,2013,11,29,17,16,25,26,26,400,67.2588,8.1,1007.4,-12.4,0,"W",0.8,"Huairou"
6571,2013,11,29,18,20,31,27,30,400,60.1902,7.1,1007.6,-12.2,0,"W",2.5,"Huairou"
6572,2013,11,29,19,46,73,46,70,1100,25.4898,4.9,1007.8,-12.1,0,"SW",0.7,"Huairou"
6573,2013,11,29,20,95,132,53,103,1900,4.7124,2.1,1008.1,-12.5,0,"NW",1.2,"Huairou"
6574,2013,11,29,21,102,124,51,92,2000,5.1408,1.5,1008.4,-11.6,0,"WSW",0.7,"Huairou"
6575,2013,11,29,22,57,53,26,47,1300,16.4934,-0.7,1008.3,-11.5,0,"WNW",1,"Huairou"
6576,2013,11,29,23,52,58,21,41,1300,17.3502,-0.9,1008.8,-11.1,0,"ESE",0.8,"Huairou"
6577,2013,11,30,0,52,48,31,36,1300,18.6354,-1.8,1008.9,-10.6,0,"NE",0.8,"Huairou"
6578,2013,11,30,1,69,82,40,60,1900,4.0698,-2.5,1009.4,-10.3,0,"W",1,"Huairou"
6579,2013,11,30,2,61,72,25,61,1400,2.5704,-3,1010.2,-10.1,0,"S",0.7,"Huairou"
6580,2013,11,30,3,58,69,34,60,1800,3.213,-4,1010.7,-10.4,0,"SSE",1.1,"Huairou"
6581,2013,11,30,4,58,66,35,57,1600,2.5704,-2,1011.2,-11.3,0,"NNW",1.1,"Huairou"
6582,2013,11,30,5,52,70,30,57,1600,2.5704,6.1,1012.2,-15.2,0,"NNW",3,"Huairou"
6583,2013,11,30,6,28,33,27,37,800,23.7762,2.3,1013.1,-13.1,0,"ESE",1.4,"Huairou"
6584,2013,11,30,7,23,38,24,52,1200,12.6378,3.8,1014.3,-13.1,0,"E",1.1,"Huairou"
6585,2013,11,30,8,35,51,42,60,1000,11.1384,6.8,1015.2,-11.9,0,"E",0.6,"Huairou"
6586,2013,11,30,9,31,70,43,56,1000,14.5656,8,1015.4,-12.5,0,"NE",2.1,"Huairou"
6587,2013,11,30,10,61,87,50,53,1000,34.7004,8.5,1015.4,-13.2,0,"NNE",1.6,"Huairou"
6588,2013,11,30,11,12,30,17,20,300,68.3298,9,1014.7,-15.5,0,"NE",2.3,"Huairou"
6589,2013,11,30,12,5,8,17,12,300,73.6848,9.4,1014.2,-16.8,0,"NE",2.5,"Huairou"
6590,2013,11,30,13,6,9,8,12,200,92.106,10,1013.9,-17.2,0,"E",1.8,"Huairou"
6591,2013,11,30,14,5,6,10,11,200,94.4622,10.7,1013.9,-16.7,0,"ENE",0.8,"Huairou"
6592,2013,11,30,15,8,10,13,11,200,98.1036,8.9,1014.4,-15.6,0,"ESE",1.4,"Huairou"
